05:10:39,H,1,A, 139.694, 35.490,  0,-180,   0,02/10/05,02/10/05,05:10:39,SHIRASE
0.00
5, 3.9619E-08, 75.14, 32.54,6.826,5.114,5.423,5.013,-0.67,-0.24
6, 6.5056E-09, 75.14, 32.54,6.941,5.142,5.431,5.035,-0.63,-0.23
7, 2.2392E-08, 75.14, 32.54,6.903,5.084,5.423,5.073,-0.62,-0.22
5.00
1, 6.8665E-13, 76.32, 32.54,6.981,5.177,5.734,4.999,-0.65,-0.23
2, 1.0097E-08, 76.32, 32.54,6.941,5.191,5.694,5.034,-0.71,-0.24
3, 2.9846E-08, 76.32, 32.54,6.941,5.158,5.694,5.113,-0.64,-0.25
4, 4.4022E-08, 76.32, 32.54,6.981,5.191,5.694,5.074,-0.63,-0.23
5, 3.2684E-08, 76.32, 32.54,6.903,5.230,5.694,5.035,-0.62,-0.23
6, 5.3345E-09, 76.32, 32.54,6.903,5.190,5.734,5.034,-0.62,-0.23
7, 1.8409E-08, 76.32, 32.54,6.941,5.219,5.694,5.031,-0.65,-0.21
7.00
1, 9.1553E-13, 78.70, 32.54,6.902,5.341,6.274,5.034,-0.65,-0.24
2, 8.8684E-09, 78.70, 32.54,6.864,5.347,6.240,5.054,-0.65,-0.26
3, 2.5029E-08, 78.70, 32.54,6.942,5.386,6.239,5.074,-0.65,-0.25
4, 3.4317E-08, 78.70, 32.54,6.902,5.355,6.240,5.034,-0.65,-0.25
5, 2.4193E-08, 78.70, 32.54,6.902,5.311,6.202,5.074,-0.65,-0.21
6, 3.8742E-09, 78.70, 32.54,6.903,5.334,6.203,5.038,-0.66,-0.23
7, 1.3361E-08, 78.70, 32.54,6.941,5.308,6.279,5.074,-0.63,-0.22
10.00
1, 6.8665E-13, 82.26, 32.54,6.886,5.543,7.098,5.145,-0.51,-0.23
2, 7.8606E-09, 82.26, 32.54,6.902,5.542,7.097,5.113,-0.64,-0.27
3, 2.1527E-08, 82.26, 32.54,6.941,5.542,7.059,5.151,-0.65,-0.27
4, 2.7092E-08, 82.26, 32.54,6.942,5.543,7.139,5.178,-0.62,-0.22
5, 1.7702E-08, 82.26, 32.54,6.903,5.543,7.097,5.189,-0.62,-0.27
6, 2.7527E-09, 82.26, 32.54,6.903,5.561,7.058,5.113,-0.65,-0.25
7, 9.3933E-09, 82.26, 32.54,6.902,5.560,7.127,5.151,-0.67,-0.24
15.00
1, 6.1035E-13, 88.21, 32.54,6.827,5.972,8.546,5.347,-0.65,-0.24
2, 6.7207E-09, 88.21, 32.54,6.826,5.963,8.578,5.379,-0.64,-0.22
3, 1.8037E-08, 88.21, 32.54,6.748,5.983,8.578,5.347,-0.62,-0.24
4, 2.1394E-08, 88.21, 32.54,6.787,5.971,8.548,5.348,-0.63,-0.24
5, 1.2788E-08, 88.21, 32.54,6.794,5.971,8.540,5.347,-0.65,-0.24
6, 1.9108E-09, 88.21, 32.54,6.787,5.971,8.540,5.386,-0.65,-0.25
7, 6.3911E-09, 88.21, 32.54,6.787,5.969,8.541,5.334,-0.63,-0.24
20.00
1, 3.8147E-13, 94.17, 32.54,6.670,6.331,0.166,0.167,-0.61,-0.23
2, 5.7343E-09, 94.17, 32.54,6.671,6.321,0.167,0.167,-0.65,-0.25
3, 1.5405E-08, 94.17, 32.54,6.683,6.321,0.167,0.167,-0.63,-0.25
4, 1.8133E-08, 94.17, 32.54,6.670,6.323,0.167,0.167,-0.66,-0.24
5, 1.0406E-08, 94.17, 32.54,6.670,6.321,0.167,0.167,-0.60,-0.24
6, 1.5082E-09, 94.17, 32.54,6.670,6.326,0.167,0.167,-0.39,-0.23
7, 4.9698E-09, 94.17, 32.54,6.670,6.331,0.166,0.167,-0.68,-0.22
25.00
1, 3.8147E-13, 100.15, 32.54,6.591,6.707,0.166,0.167,-0.64,-0.22
2, 4.8920E-09, 100.15, 32.54,6.514,6.682,0.167,0.166,-0.64,-0.24
3, 1.3063E-08, 100.15, 32.54,6.514,6.673,0.167,0.166,-0.63,-0.22
4, 1.5422E-08, 100.15, 32.54,6.552,6.681,0.167,0.166,-0.61,-0.26
5, 8.7090E-09, 100.15, 32.54,6.553,6.711,0.167,0.167,-0.63,-0.23
6, 1.2413E-09, 100.15, 32.54,6.514,6.711,0.167,0.167,-0.64,-0.22
7, 4.0504E-09, 100.15, 32.54,6.514,6.674,0.167,0.167,-0.65,-0.24
30.00
1, 7.6294E-14, 106.15, 32.54,6.357,7.062,0.167,0.167,-0.66,-0.24
2, 4.2076E-09, 106.15, 32.54,6.318,7.062,0.167,0.167,-0.63,-0.26
3, 1.1041E-08, 106.15, 32.54,6.318,7.043,0.167,0.167,-0.64,-0.20
4, 1.3113E-08, 106.15, 32.54,6.358,7.023,0.166,0.166,-0.63,-0.23
5, 7.3898E-09, 106.15, 32.54,6.396,7.023,0.167,0.167,-0.65,-0.22
6, 1.0396E-09, 106.15, 32.54,6.396,7.022,0.167,0.167,-0.68,-0.21
7, 3.3966E-09, 106.15, 32.54,6.318,7.008,0.167,0.167,-0.62,-0.24
40.00
1, 0.0000E+00, 118.26, 32.54,5.928,7.645,0.167,0.167,-0.67,-0.21
2, 3.1662E-09, 118.26, 32.54,5.891,7.645,0.167,0.167,-0.67,-0.20
3, 7.8461E-09, 118.26, 32.54,5.890,7.646,0.167,0.167,-0.65,-0.23
4, 9.3277E-09, 118.26, 32.54,5.890,7.625,0.167,0.167,-0.64,-0.22
5, 5.3314E-09, 118.26, 32.54,5.892,7.645,0.167,0.167,-0.64,-0.24
6, 7.3669E-10, 118.26, 32.54,5.929,7.645,0.167,0.167,-0.65,-0.23
7, 2.4367E-09, 118.26, 32.54,5.896,7.645,0.167,0.167,-0.66,-0.24
50.00
1, 1.5259E-13, 130.57, 32.54,5.383,8.168,0.167,0.167,-0.63,-0.22
2, 2.4902E-09, 130.57, 32.54,5.383,8.080,0.167,0.167,-0.64,-0.23
3, 5.7587E-09, 130.57, 32.54,5.423,8.152,0.167,0.167,-0.68,-0.22
4, 6.6925E-09, 130.57, 32.54,5.344,8.113,0.167,0.167,-0.65,-0.23
5, 3.9001E-09, 130.57, 32.54,5.345,8.114,0.167,0.167,-0.64,-0.23
6, 5.3032E-10, 130.57, 32.54,5.383,8.117,0.167,0.167,-0.63,-0.24
7, 1.7925E-09, 130.57, 32.54,5.383,8.153,0.167,0.167,-0.62,-0.23
60.00
1, 3.0518E-13, 143.15, 32.54,4.721,8.465,0.167,0.167,-0.67,-0.23
2, 2.0671E-09, 143.15, 32.54,4.760,8.465,0.167,0.167,-0.61,-0.25
3, 4.4251E-09, 143.15, 32.54,4.721,8.500,0.167,0.167,-0.66,-0.25
4, 4.8927E-09, 143.15, 32.54,4.688,8.503,0.167,0.167,-0.65,-0.21
5, 2.8572E-09, 143.15, 32.54,4.721,8.488,0.167,0.167,-0.64,-0.24
6, 3.8025E-10, 143.15, 32.54,4.721,8.492,0.167,0.167,-0.64,-0.26
7, 1.3207E-09, 143.15, 32.54,4.721,8.472,0.167,0.167,-0.63,-0.21
70.00
1, 1.5259E-13, 156.14, 32.54,4.019,8.634,0.167,0.167,-0.67,-0.26
2, 1.7583E-09, 156.14, 32.54,4.058,8.653,0.167,0.167,-0.63,-0.25
3, 3.5866E-09, 156.14, 32.54,4.020,8.657,0.166,0.167,-0.62,-0.23
4, 3.8010E-09, 156.14, 32.54,4.020,8.621,0.166,0.167,-0.64,-0.24
5, 2.2270E-09, 156.14, 32.54,4.006,8.621,0.167,0.167,-0.63,-0.23
6, 2.8221E-10, 156.14, 32.54,4.025,8.622,0.166,0.167,-0.64,-0.21
7, 1.0436E-09, 156.14, 32.54,4.051,8.621,0.167,0.167,-0.63,-0.24
80.00
1, 7.6294E-14, 169.76, 32.54,3.298,8.661,0.167,0.167,-0.63,-0.26
2, 1.4962E-09, 169.76, 32.54,3.278,8.581,0.167,0.167,-0.64,-0.22
3, 2.9785E-09, 169.76, 32.54,3.240,8.621,0.167,0.167,-0.64,-0.21
4, 3.0136E-09, 169.76, 32.54,3.318,8.587,0.167,0.167,-0.64,-0.24
5, 1.7436E-09, 169.76, 32.54,3.278,8.661,0.166,0.166,-0.60,-0.18
6, 2.1980E-10, 169.76, 32.54,3.278,8.621,0.167,0.167,-0.66,-0.24
7, 8.2146E-10, 169.76, 32.54,3.318,8.622,0.167,0.167,-0.65,-0.24
90.00
1,-1.5259E-13, 184.42, 32.54,2.498,8.309,0.166,0.167,-0.64,-0.20
2, 1.4157E-09, 184.42, 32.54,2.521,8.348,0.167,0.167,-0.63,-0.25
3, 2.5871E-09, 184.42, 32.54,2.498,8.347,0.167,0.167,-0.63,-0.21
4, 2.4307E-09, 184.42, 32.54,2.537,8.322,0.167,0.167,-0.63,-0.23
5, 1.3809E-09, 184.42, 32.54,2.498,8.347,0.167,0.167,-0.63,-0.23
6, 1.6800E-10, 184.42, 32.54,2.566,8.347,0.166,0.166,-0.67,-0.22
7, 6.4117E-10, 184.42, 32.54,2.522,8.309,0.167,0.167,-0.63,-0.23
100.00
1, 0.0000E+00, 201.05, 32.54,1.719,7.764,0.167,0.167,-0.65,-0.24
2, 1.3670E-09, 201.05, 32.54,1.759,7.776,0.167,0.166,-0.65,-0.21
3, 2.3497E-09, 201.05, 32.54,1.719,7.724,0.166,0.167,-0.63,-0.22
4, 2.1545E-09, 201.05, 32.54,1.759,7.759,0.167,0.167,-0.37,-0.20
5, 1.2016E-09, 201.05, 32.54,1.759,7.764,0.167,0.167,-0.67,-0.24
6, 1.4267E-10, 201.05, 32.54,1.759,7.724,0.166,0.167,-0.65,-0.23
7, 5.5687E-10, 201.05, 32.54,1.759,7.764,0.167,0.167,-0.67,-0.21
110.00
1,-1.5259E-13, 223.08, 32.54,0.979,6.618,0.167,0.167,-0.63,-0.19
2, 1.3808E-09, 223.08, 32.54,1.008,6.594,0.167,0.167,-0.66,-0.21
3, 2.3278E-09, 223.08, 32.54,0.939,6.597,0.167,0.167,-0.63,-0.24
4, 1.9869E-09, 223.08, 32.54,0.979,6.595,0.167,0.167,-0.63,-0.24
5, 1.0828E-09, 223.08, 32.54,0.939,6.594,0.167,0.167,-0.64,-0.24
6, 1.2772E-10, 223.08, 32.54,0.978,6.595,0.167,0.167,-0.61,-0.21
7, 5.0507E-10, 223.08, 32.54,0.954,6.594,0.167,0.167,-0.65,-0.24
